lat,lon,state,Alkalinity_total,Dissolved_oxygen_DO,Hardness_Ca_Mg,Specific_conductance,Temperature_water,Total_dissolved_solids,Turbidity,pH
38.9256,-77.32933888888888,VA,,,,35.0,,,,
38.927208,-107.517526,CO,112.44444444444444,9.690000000000001,105.33333333333333,,,,,
38.927222,-104.814167,CO,,,239.4857142857143,887.4736842105264,11.933333333333332,,86.99166666666667,8.427777777777777
38.927316,-107.47828,CO,65.8,10.18,66.6,,,,,
38.927364225324,-122.84357192937745,CA,,,,150.06666666666666,9.613333333333333,,23.373333333333335,7.706666666666666
38.929661,-77.341139,VA,,,,,9.6,,,7.9
38.930361,-104.77615,CO,,,,876.5,23.150000000000002,,,8.533333333333333
38.930883,-86.632872,IN,212.71428571428572,9.81909090909091,,467.59,17.28181818181818,261.0,9.513,
38.931232,-85.833818,IN,,5.863333333333333,,,13.85,,,
38.9312527777778,-107.409091666667,CO,,,,80.33333333333333,9.18235294117647,,25.522222222222222,
38.93138,-106.19913,CO,35.0,9.6,44.5,106.3,4.9,,,
38.931759,-107.406802,CO,28.0,9.95,28.6,56.8,5.688,,,
38.931777777777775,-90.30802777777778,IL,,,,642.0,13.0,,86.4,8.0
38.9321300369994,-119.978792551297,CA,,,20.1,51.11864406779661,7.038983050847458,17.483333333333334,5.557627118644067,7.32
38.93264722,-76.93930556,DC,63.78947368421053,8.089333333333334,,,15.263529411764708,,11.4315,
38.933431,-86.689089,IN,118.66666666666667,8.882,,304.15999999999997,19.72,155.66666666666666,9.854000000000001,
38.9337301828,-85.7989802341,IN,,5.998333333333334,,,24.349999999999998,,,
38.933861111111106,-120.01222222222222,CA,,,,104.36619718309859,16.58169014084507,,1.5857460317460317,8.357142857142858
38.9338817003109,-104.81719915064,CO,,,165.1809523809524,537.469964664311,12.637078651685394,135.70833333333334,34.727745664739885,8.222608695652173
38.935084,-75.323656,DE,,,2290.0,,8.25,,23.0,
38.9353903070299,-74.9318399475219,NJ,,,94.6,1910.0,15.350000000000001,697.14,2.25,7.566666666666666
38.9355333333333,-104.394908333333,CO,,,68.86666666666666,331.1666666666667,11.666666666666666,141.54000000000002,0.7333333333333334,7.416666666666667
38.93603,-122.88366,CA,,9.998571428571427,,0.3892142857142857,22.354142857142854,0.253,4.052857142857143,
38.936561,-85.777176,IN,,7.366,,,14.940000000000001,,,
38.936877063979,-115.697539673624,NV,,,262.0,574.0,32.2,186.25,,7.6499999999999995
38.9370570231179,-74.9154502248786,NJ,,,,2760.0,16.2,,6.9,9.0
38.93875,-85.47649,IN,105.9,7.998,,261.71999999999997,19.2,129.75,50.938,
38.93893,-76.94344,MD,56.473684210526315,9.255555555555555,,383.3157894736842,17.80526315789474,,20.851499999999998,
38.93894444444444,-122.62888888888888,CA,,,,159.8181818181818,9.545454545454545,,123.45454545454545,7.472727272727273
38.93898,-108.4458,CO,164.0,6.6,,,,,,
38.9390277777778,-77.2576388888889,VA,,,,257.0,,,,
38.939844,-85.777202,IN,,5.134,,,13.76,,,
38.93991666666666,-120.01722222222222,CA,,,,91.40350877192982,15.910526315789474,,10.341479166666668,8.01
38.940053,-107.35789,CO,115.0,11.120000000000001,122.5,239.15,2.578,,,
38.9401978515451,-118.803755672588,NV,,,99.28,315.3333333333333,13.399999999999999,128.37785714285715,18.266666666666666,8.225000000000001
38.9405232372,-85.8059003334,IN,,4.248333333333334,,,13.549999999999999,,,
38.940745,-85.815559,IN,,4.578333333333333,,,13.616666666666667,,,
38.94116666666666,-120.05833333333334,CA,,,,79.66666666666667,15.216666666666667,,9.32,7.8
38.94156,-114.03377,UT,,,,377.0,16.3,,,
38.94161388888889,-104.5774611111111,CO,,,141.0,495.8333333333333,13.866666666666667,204.8111111111111,92.0,6.916666666666667
38.94169444444445,-120.00111111111111,CA,,,,80.33333333333333,12.950000000000001,,21.4,7.26
38.94247,-112.539941,UT,,,,8480.0,15.7,,,
38.942499,-122.815555,CA,,10.464864864864865,,0.2491216216216216,14.248108108108108,0.161527027027027,15.841351351351351,
38.94258333333333,-120.0575,CA,,,,90.71153846153847,15.317307692307692,,0.406,7.926923076923076
38.94292,-122.89194,CA,,10.610000000000001,,0.3614846153846154,21.138076923076923,0.23500000000000001,46.75,
38.9438,-122.89226944444444,CA,,,,182.0,12.3,,3.0,8.0
38.94488888888888,-120.01694444444443,CA,,,,91.74782608695652,15.917391304347825,,1.5185333333333333,8.048571428571428
38.9455,-122.9062,CA,,,,435.0,19.6,,2.3,7.5
38.94586667,-77.10698333,DC,98.0,9.181111111111111,,,13.917368421052632,,0.20625,
38.946666666666665,-120.05555555555556,CA,,,,91.79885057471265,15.6316091954023,,0.5116959064327485,7.838505747126438
38.946926,-105.289337,CO,83.75,8.62,134.0,412.575,7.588,,,
38.94766666666666,-122.01738888888887,CA,,,200.0,507.5,21.0,197.46666666666667,,8.1
38.94798055555555,-122.9025388888889,CA,,,,187.0,14.4,,9.4,7.9
38.94821,-77.12734,MD,103.0,9.988888888888887,,319.5,16.9625,,10.916666666666666,
38.94875555555555,-122.63798611111112,CA,,,,349.0,13.3,,1.0,9.3
38.9489,-122.63661,CA,,11.004090909090909,,0.31079090909090906,24.292272727272724,0.19892272727272725,46.86818181818182,
38.9496,-76.5461,MD,,7.74765100671141,,18630.666666666668,17.332467532467533,,,
38.949777777777776,-77.12763888888888,MD,,,,258.0,,,,8.0
38.94982,-122.6594,CA,,9.62560606060606,,0.3110833333333334,20.32712121212121,0.19908787878787879,93.89696969696969,
38.9499325728219,-115.70087332788,NV,,,264.0,585.5,32.9,181.745,,7.6499999999999995
38.95005555555556,-120.00138888888888,CA,,,,91.68333333333334,15.71,,1.041153846153846,7.842307692307693
38.9507,-86.675214,IN,136.45714285714286,9.424375,,368.9625,15.98125,196.85714285714286,10.315625,
38.950833333333335,-120.00138888888888,CA,,,,91.46478873239437,15.86338028169014,,0.843671875,7.86015625
38.9511594755196,-90.3712255998178,IL,,,225.5121951219512,510.18823529411765,16.484444444444442,19012.38474025974,40.14,8.258139534883721
38.951994,-85.639605,IN,135.0,8.184000000000001,,362.32,19.96,160.66666666666666,27.288,
38.95202,-122.64269,CA,,8.495000000000001,,0.3231,21.64,0.20675,73.6,
38.95223,-76.96606,MD,,9.362068965517242,,359.8076923076923,15.414814814814815,,,
38.952525326947,-74.85738471344361,NJ,,,106.0,1770.0,19.7,655.78,0.8,8.0
38.952815,-85.488489,IN,118.60000000000001,7.236,,253.32000000000002,18.380000000000003,149.33333333333334,16.256,
38.9530353248,-118.810362758,NV,,,,,,160.0,,
38.95324,-112.25682,UT,,9.65,,380.43,8.38,186.0,,
38.9542,-111.2052,UT,,9.29125,,493.3,9.90875,286.25,,
38.9546705628,-85.7979663591,IN,,7.445,,,23.7,,,
38.9549250303,-85.8016302567,IN,,4.416666666666667,,,15.950000000000001,,,
38.9550001189,-85.82058811,IN,,5.234,,,13.319999999999999,,,
38.95557,-76.69411,MD,,9.4375,,373.94117647058823,15.184999999999999,,,
38.9556166666,-85.5916166666,IN,95.5,3.768333333333333,,284.79999999999995,20.533333333333335,,,
38.95579159,-104.8330326,CO,94.07142857142857,8.39642857142857,179.92857142857142,,,,,
38.95591666666667,-76.69369444444445,MD,,,84.5,425.1408163265306,13.536708860759493,132.42520833333333,40.8472602739726,7.373469387755102
38.9563888888889,-74.9220555555556,NJ,,,90.8,2625.0,18.6,940.64,0.1,8.05
38.9564459278366,-74.9221727651068,NJ,,,119.0,692.6666666666666,15.75,254.50333333333333,0.15000000000000002,7.566666666666666
38.95701666666667,-122.89111666666668,CA,,,,127.0,9.36,,24.82,7.0
38.95739,-122.8913,CA,,9.28353846153846,,0.26248461538461537,17.125396825396827,0.16999384615384616,32.89015384615385,
38.9580481812274,-104.834977981235,CO,,,60.6,143.0,2.8,60.04,,8.0
38.95888151902,-104.834700218161,CO,,,188.0,630.0,0.1,247.50333333333333,,8.2
38.959438,-85.777231,IN,,6.0,,,14.166666666666666,,,
38.95983,-122.65027,CA,,10.337733333333334,,0.3084173333333333,20.203733333333332,0.19738933333333333,95.12400000000001,
38.96025,-76.9259722222222,MD,,,,432.90159574468083,14.666083916083917,,23.650174216027875,7.48936877076412
38.96094164,-106.1992057,CO,37.241379310344826,9.010344827586207,73.3103448275862,,,,,
38.9611,-76.4475,MD,,9.02112676056338,,17222.323529411766,15.089230769230769,,,
38.961425,-122.672636111111,CA,,,,364.0,23.299999999999997,,9.4,8.3
38.96216666666667,-121.96994444444444,CA,,,270.0,677.0,19.0,266.84666666666664,,8.0
38.9623638888889,-122.647858333333,CA,,,,283.0,12.2,,1.1,7.6
38.962698,-122.641785,CA,,10.983333333333334,,0.3551,18.38,0.22726666666666664,32.63333333333333,
38.9634459310375,-74.9254507027595,NJ,,,,277.0,15.1,,2.0,7.7
38.96391666666667,-90.54202777777778,IL,,,,716.0,20.4,,49.05,7.93
38.96392821,-104.8456295,CO,39.93103448275862,9.068965517241379,62.06896551724138,,,,,
38.964143,-85.819316,IN,,4.75,,,13.916666666666666,,,
38.96527777777778,-104.81333333333332,CO,,,52.6,168.0,10.8,80.38333333333334,,6.1
38.96611111111111,-104.81138888888889,CO,,,126.0,407.5,11.5,175.79,,6.3
38.96673888888889,-104.85863333333332,CO,,,56.9,134.5,2.7,56.370000000000005,,7.949999999999999
38.966869,-104.794561,CO,,,,879.8333333333334,21.483333333333334,,,8.616666666666667
38.96694444444445,-104.81416666666668,CO,,,31.4,95.0,15.6,50.03333333333333,,6.949999999999999
38.96713,-75.94312,MD,,8.96,,153.92857142857142,17.858620689655172,,,
38.967142,-85.798573,IN,,5.595714285714286,,,13.642857142857142,,,
38.967337,-75.493049,DE,,10.49,,231.0,23.74,,16.0,
38.9678032370436,-74.96127679356255,NJ,,,,296.0,15.8,170.0,0.6,7.85
38.96861388888889,-104.81390833333332,CO,,,198.0,880.0,14.4,333.24333333333334,,6.3
38.9688055555556,-119.704111111111,NV,,,113.4,311.7,14.88,132.96666666666667,,7.69
38.96944444444445,-104.80916666666668,CO,,,120.0,331.0,13.4,152.44,,6.3
38.969529,-85.777275,IN,,4.11,,,20.7,,,
38.970223,-87.231145,IN,296.15,3.9025,,1530.0,20.0625,,,
38.97031,-109.25024,UT,,9.401111111111112,,1015.5911111111111,15.790000000000001,671.3333333333334,,
38.970907,-87.241247,IN,141.0,5.682222222222222,,1117.25,24.357777777777777,,,
38.97113,-76.24734,MD,,8.941176470588236,,18352.63157894737,17.123529411764707,,,
38.9713810288609,-104.899424553769,CO,,,43.8,106.0,0.8,42.693333333333335,,7.6
38.97141,-86.84276,IN,96.26666666666667,5.382,,288.82,17.1,150.0,13.684000000000001,
38.9716766999298,-75.4471922656648,DE,,,89.8,320.0,19.5,96.13,1.0,5.15
38.97199,-122.90225,CA,,10.575454545454546,,0.2396727272727273,14.808727272727271,0.1559090909090909,5.198181818181818,
38.972663,-84.261407,OH,,7.94,,,20.1,,,
38.972729,-112.447577,UT,,,,705.0,15.9,,,
38.97345,-77.14883,MD,73.66666666666667,10.941176470588236,,507.3125,13.927777777777777,,17.243684210526315,
38.97361111111111,-104.8797222222222,CO,,,68.3,165.0,16.6,67.37666666666667,27.0,6.75
38.973888888888894,-104.87944444444445,CO,,,142.0,330.0,19.6,129.08666666666667,56.0,7.85
38.9741378629,-87.4825249032,IN,,7.355,,504.0,20.299999999999997,,4.325,
38.97416666666667,-104.87888888888888,CO,,,102.0,359.5,22.6,165.11666666666667,130.0,6.15
38.9742196011,-87.426115647,IN,194.3421052631579,9.48735294117647,,926.2882352941176,15.255882352941178,669.1842105263158,53.09411764705882,
38.974380555555555,-119.70153055555556,NV,,,117.0,334.0,,108.145,,
38.975454,-87.483104,IN,207.33333333333334,7.4719999999999995,,509.08000000000004,18.35,303.3333333333333,12.899000000000001,
38.97546,-122.82786,CA,,10.490384615384615,,0.2293423076923077,15.600461538461538,0.14911538461538462,7.4726923076923075,
38.9757166666,-87.2579166666,IN,118.125,6.373181818181819,,881.84,20.48590909090909,,,
38.975736,-87.2510011,IN,242.5,2.248,,968.7,24.526000000000003,,,
38.975858,-75.567529,DE,,8.58,62.6,,,,,
38.9761111111111,-104.798611111111,CO,,,177.82857142857142,521.3333333333334,8.578571428571427,,71.11111111111111,7.835714285714286
38.9763614719,-85.6198264413,IN,138.0,10.626530612244899,,408.0877551020408,14.940816326530612,248.10256410256412,13.86127659574468,
38.976444444444446,-119.95191666666668,NV,,,,110.0,21.2,,0.6,7.8
38.97655,-87.24831667,IN,333.5,3.856666666666667,,1543.8850000000002,22.517777777777777,,,
38.9768,-78.3368,VA,,,,428.7,,,1.0,
38.9769388888889,-106.213983333333,CO,,,,195.5,4.9515,,8.1,7.75
38.97728333,-87.25815,IN,250.15,1.8771428571428572,,1352.0,14.392857142857142,,,
38.97733,-108.44564,CO,200.0,7.91,622.0,1265.0,20.624,,,
38.977933,-86.703448,IN,108.05714285714285,7.422727272727273,,332.54545454545456,19.2,166.0,8.201818181818181,
38.9786138888889,-122.843097222222,CA,,,,231.5,11.35,,3.45,8.05
38.978978,-75.725678,DE,,7.12,,,13.184999999999999,,,
38.97932777777778,-122.83057777777778,CA,,,,120.28571428571429,8.792857142857143,,66.56428571428572,7.271428571428571
38.9796,-104.385519444444,CO,,,74.3,394.0,12.850000000000001,171.115,8.95,7.325
38.97997,-110.15347,UT,,1.5,,6071.79,11.58,5000.0,,
38.98055,-122.689567,CA,,10.551904761904762,,0.31034285714285714,24.6747619047619,0.19861904761904764,140.94761904761904,
38.980632,-85.452887,IN,120.9,10.673333333333334,,329.0,18.266666666666666,171.0,35.71333333333333,
38.9813888888889,-104.830555555556,CO,,,193.0,633.0,0.1,246.16666666666666,,8.25
38.98139,-122.89428,CA,,9.778461538461539,,0.23964615384615387,14.53076923076923,0.15584615384615383,7.513076923076923,
38.9820555555556,-74.9599444444444,NJ,,,,369.0,16.2,,0.8,7.7
38.982278,-122.843829,CA,,10.510612244897958,,0.23918367346938776,15.968775510204082,0.1548265306122449,43.503265306122444,
38.98269,-122.8788,CA,,10.647368421052633,,0.26346315789473684,14.94945945945946,0.17007105263157896,12.32578947368421,
38.98297222222222,-122.03722222222224,CA,,,290.0,771.5,20.0,297.8666666666667,,7.95
38.9829944444444,-122.716986111111,CA,,,,314.70588235294116,21.5,,4.216666666666667,8.044444444444444
38.983266666666665,-104.8292361111111,CO,,,268.0,661.0,15.3,302.87,,6.75
38.9833157504816,-108.450644642269,CO,,,333.2857142857143,748.1351351351351,11.229411764705883,937.3454838709678,88.61590909090908,8.308333333333334
38.9833375194952,-94.9646893327574,KS,,,249.5,841.4285714285714,14.292857142857143,802.1489999999999,50.96206896551725,8.482758620689655
38.9835,-108.451333,CO,154.83333333333334,9.787368421052632,330.8529411764706,765.4631578947368,12.385333333333334,,,
38.983967,-76.920603,MD,,9.766666666666667,,137.0,20.054545454545455,,2.5166666666666666,
38.98396958,-108.4512932,CO,132.81363636363636,8.268181818181818,320.3636363636364,,,,,
38.98409,-76.919142,MD,,,,,,,1.4,
38.9841802705,-85.0010224284,IN,163.4090909090909,10.706285714285713,,411.8,15.214285714285714,246.88636363636363,16.16542857142857,
38.985204,-76.923118,MD,,9.727272727272727,,137.0,21.725,,1.6,
38.98555,-122.81963055555556,CA,,,,150.0,11.3,,9.6,8.1
38.985696,-76.920654,MD,,7.959999999999999,,142.8,21.099999999999998,,3.511111111111111,
38.9860829395092,-110.129857612199,UT,,,5890.0,23100.0,,16127.85,,8.25
38.986222222222224,-77.00486111111111,MD,,,,649.0640301318267,14.163532467532468,,15.336770025839794,7.636666666666667
38.98668333,-77.0623,DC,78.87096774193549,9.88232558139535,,,18.321951219512197,,9.538837209302326,
38.9868055555556,-119.168055555556,NV,,,,616.0,13.2,,,7.1
38.9870094704,-85.8983720647,IN,244.19354838709677,10.03,,613.2,14.996774193548388,360.6774193548387,27.299677419354836,
38.987732,-76.921835,MD,,8.2,,145.25,21.814285714285713,,4.285714285714286,
38.987905,-122.863099,CA,,11.896363636363638,,0.6722840909090909,15.693431818181818,0.43375454545454545,10.240454545454545,
38.98825,-110.15052,UT,,9.24,,633.858,13.4875,412.10526315789474,,
38.98886944444445,-110.15035555555556,UT,,,229.92592592592592,650.7037037037037,11.96923076923077,1254.456168224299,190.58333333333334,8.464
38.988889,-75.510824,DE,30.35,9.22,58.55,,,,,
38.9893,-122.84416,CA,,3.2433333333333336,,0.2869,25.162000000000003,0.18666666666666668,5.363333333333333,
38.989892,-76.92245,MD,,8.088888888888889,,147.9,21.52857142857143,,3.5714285714285716,
38.99003699,-77.15981221,MD,,,,,,,0.65,
38.9906072,-87.2350707,IN,257.5,3.182857142857143,,1941.565,23.79,,,
38.9910555555556,-111.253886111111,UT,,,,423.7741935483871,6.445161290322581,,,
38.9911,-86.695923,IN,139.625,7.7690909090909095,,357.8363636363636,19.918181818181818,183.625,8.532727272727273,
38.99153055555555,-110.09018055555556,UT,,,5350.0,21650.0,,14810.366666666667,,8.2
38.9920109,-87.2355144,IN,133.75,4.003333333333334,,1792.35,26.61,,,
38.99206,-74.83267,NJ,107.900001525879,10.8100004196167,,,4.5,,10.3999996185303,
38.99233,-76.2151,MD,,8.104186046511629,,19032.21198156682,15.704629629629629,,,
38.99302,-77.06303,MD,68.75,9.62,,488.1764705882353,16.689473684210526,,17.201176470588237,
38.9933,-87.23921667,IN,196.5,5.371666666666666,,2519.5,26.133333333333336,,,
38.99356,-122.86167,CA,,13.35142857142857,,0.6905285714285715,15.617999999999999,0.44885714285714284,5.3621428571428575,
38.99387,-122.87763,CA,,10.193999999999999,,0.29793000000000003,14.5489,0.1937,6.42,
38.994097,-86.890212,IN,94.36666666666667,7.196000000000001,,248.06,18.98,122.66666666666667,12.568,
38.995163,-122.932426,CA,,9.694761904761904,,0.17014761904761905,13.981666666666667,0.10973333333333335,17.632857142857144,
38.99596,-76.35967,MD,,5.941377245508982,,22340.18255578093,17.563469387755102,,,
38.9963888888889,-74.9561111111111,NJ,,,,230.0,15.7,,0.2,7.6
38.997075,-107.35712,CO,130.44444444444446,9.290000000000001,136.0,,,,,
38.99718,-122.84409,CA,,11.23857142857143,,0.2448357142857143,14.924642857142857,0.15921428571428572,3.1757142857142857,
38.99719,-75.78644,MD,25.636363636363637,8.894444444444444,,142.79166666666666,15.411764705882353,,6.8735,
38.9971944444444,-75.7858055555556,MD,,,45.75714285714286,141.49618320610688,11.741361256544502,61.42100000000001,6.212000000000001,6.859999999999999
38.997661,-122.815133,CA,,10.505609756097561,,0.1858268292682927,14.098585365853658,0.12016097560975608,27.339268292682927,
38.9977,-122.89407,CA,,9.86,,0.43550714285714287,13.171642857142857,0.2830714285714286,10.569999999999999,
38.9979,-122.81263,CA,,3.41,,0.2047,16.897166666666667,0.13291666666666666,298.8475,
38.99814166666667,-104.8330111111111,CO,,,110.0,391.0,13.4,147.42999999999998,,7.4
38.99861,-122.908,CA,,10.226666666666667,,0.24028,13.285599999999999,0.15613333333333335,7.919333333333333,
38.99986,-122.6172,CA,,9.938421052631579,,0.3154236842105263,26.073684210526313,0.20182631578947366,148.70000000000002,
39.000352,-76.887248,MD,,4.55,,,20.8,,8.0,
39.00046388888889,-104.83149444444444,CO,,,127.0,463.5,15.3,175.78333333333333,,6.9
39.00058035535242,-74.90238586705756,NJ,,,46.3,621.0,16.6,262.18,5.4,8.15
39.0007,-122.8758,CA,,9.389245283018868,,0.33577924528301883,15.194222222222221,3.741932075471698,22.828301886792456,
39.001,-122.7507,CA,,8.618933333333333,,0.30791066666666667,18.653066666666668,0.19706266666666666,41.254666666666665,
39.0013055555556,-122.736877777778,CA,,,,364.5,23.2,,7.15,8.25
39.00153333,-87.21805,IN,183.0,5.015,,2348.5,25.28333333333333,,,
39.00172,-76.88843,MD,,6.6,,247.0,26.2,,5.466666666666666,
39.0019444444444,-74.9202777777778,NJ,,,71.5,1380.0,18.3,505.68333333333334,4.3,8.15
39.002085,-76.89098,MD,,9.0,,247.5,24.900000000000002,,6.1,
39.0021111111111,-119.160638888889,NV,,,,577.0,15.2,,,6.6
39.00251388888889,-122.66712222222225,CA,,,,7495.0,12.75,,13.5,5.65
39.00253,-76.89039,MD,,3.3,,257.22222222222223,18.711111111111112,,3.6999999999999997,
39.002652777777776,-122.67053055555556,CA,,,,333.0,17.1,,1.2,8.2
39.00277,-86.689157,IN,143.46666666666667,8.768235294117646,,381.4647058823529,16.470588235294116,207.83333333333334,7.281176470588235,
39.0028,-122.7977,CA,,8.122564102564104,,0.32154358974358976,24.115128205128205,0.2057923076923077,36.812820512820515,
39.0031388888889,-74.8756944444444,NJ,,,57.1,169.5,15.2,79.05,0.2,7.85
39.00335770971302,-74.78849337096825,NJ,,,37.2,550.5,19.2,219.48333333333335,0.4,8.45
39.00341944444445,-110.1372388888889,UT,,,359.0,1065.0,,463.9866666666667,,8.1
39.00342,-76.8878,MD,,5.166666666666667,,249.66666666666666,22.96666666666667,,3.1166666666666667,
39.00405,-122.66381944444446,CA,,,,7425.0,12.3,,23.0,5.35
39.0041,-122.66343055555556,CA,,,,7500.0,12.3,,7.65,5.5
39.00412,-76.34517,MD,,7.499310344827586,,18779.516129032258,21.69831932773109,,,
39.004209,-76.884858,MD,,8.8,,249.33333333333334,24.5,,8.95,
39.00462,-76.3881,MD,,7.293283582089552,,17536.690140845072,21.06357142857143,,,
39.00466,-76.885043,MD,,7.75,,255.0,19.25,,6.8,
39.004734,-86.508396,IN,48.9,16.205000000000002,,152.3,22.43,,10.87,
39.004862,-76.881709,MD,,6.666666666666667,,505.6666666666667,23.8,,9.6,
39.0050777777778,-122.677355555556,CA,,,,332.35714285714283,20.692857142857143,,3.4900000000000007,8.107142857142858
39.0055555555556,-119.835861111111,NV,,,105.34,243.33333333333334,12.26,93.59933333333333,,7.67
39.00578888888889,-122.66796944444444,CA,,,,1180.0,4.6,,28.0,3.0
39.0058222222222,-122.685252777778,CA,,,,323.5357142857143,21.32857142857143,,4.239285714285715,7.639285714285714
39.00716,-86.685588,IN,148.25,6.84909090909091,,358.77272727272725,17.445454545454545,183.375,7.029090909090908,
39.0075,-76.40033,MD,,7.735087719298245,,18332.384615384617,19.52592592592593,,,
39.00756,-122.8198,CA,,10.140512820512821,,0.2930948717948718,13.733076923076924,0.18936923076923076,22.423589743589744,
39.00764,-76.5035,MD,,7.85771144278607,,18814.132653061224,16.224102564102562,,,
39.008052,-85.383395,IN,149.0,7.542,,388.21999999999997,16.259999999999998,229.33333333333334,16.548000000000002,
39.0081972222,-86.5136722222,IN,40.15,6.857619047619047,,127.4,20.799036697247704,,3.4770370370370367,
39.0084,-122.83921666666666,CA,,,,167.57894736842104,9.947368421052632,,20.24285714285714,7.861111111111111
39.0087685,-86.5120711,IN,47.25,4.013333333333333,,152.7,26.311111111111114,,,
39.009222,-85.500866,IN,131.55,7.563333333333333,,286.68333333333334,20.016666666666666,167.75,46.202,
39.00928,-74.846,NJ,107.099998474121,10.6499996185303,,,,,,
39.0094,-122.673839,CA,,8.528285714285715,,0.30246142857142855,20.445714285714285,0.19357714285714286,110.25142857142858,
39.009913,-75.439831,DE,152.0,,,,,,,
39.0099926372875,-104.834701299743,CO,,,187.0,644.5,-0.2,248.83666666666667,,8.3
39.01003,-122.8944,CA,,7.975454545454546,,0.8476909090909092,12.176363636363636,0.5425636363636364,24.745454545454546,
39.01082,-75.458371,DE,,11.23,1000.0,,,,,
39.011022,-122.835211,CA,,10.172444444444444,,0.3258066666666667,14.56711111111111,0.21092666666666665,23.417777777777776,
39.01129,-122.9004,CA,,10.514347826086956,,0.4122434782608696,12.93276595744681,0.2656782608695652,20.31478260869565,
39.011442,-122.906808,CA,,11.83925925925926,,0.44557407407407407,11.980357142857143,0.28652222222222223,14.71962962962963,
39.0119,-122.7605,CA,,9.28892857142857,,0.30785714285714283,23.573214285714283,0.1970357142857143,15.085714285714287,
39.011933,-122.281667,CA,345.0,0.92,8.1,1265.0,19.6,874.0,23.1,
39.011944444444445,-119.7038888888889,NV,,,12.9,328.5,20.2,149.45000000000002,,8.3
39.012011,-122.889708,CA,,7.75,,0.8756,14.1,0.5604,1.0,
39.012119,-122.896609,CA,,6.920999999999999,,0.77949,15.278,0.49887,33.83,
39.0126944444444,-122.698986111111,CA,,,,315.3333333333333,18.791666666666668,,3.1291666666666664,7.941666666666666
39.013976,-122.280696,CA,210.0,,80.4,,,4600.0,,
39.01444,-122.89,CA,,7.41,,0.0288,16.45,0.0184,514.6,
39.0144444444444,-74.9494444444445,NJ,,,,382.0,15.6,,1.2,7.7
39.0146361111111,-122.870658333333,CA,,,,231.0,11.6,,4.2,7.8
39.01472,-122.89056,CA,,7.95,,0.0551,15.47,0.0353,669.0,
39.0149513889,-122.885,CA,,9.673636363636364,,0.09593636363636363,12.842727272727274,0.06139090909090909,618.3909090909091,
39.014957,-122.28075,CA,315.0,0.42,33.75,5299.0,21.0,2714.6666666666665,222.0,
39.014975,-86.186362,IN,38.4,8.702,,144.35999999999999,18.18,68.33333333333333,5.773999999999999,
39.01500139,-122.8905789,CA,,8.24,,0.0691,15.495000000000001,0.0442,207.55,
39.01506666666667,-122.8707722222222,CA,,,,126.25,8.55,,27.0,6.9
39.01507,-122.8907,CA,,5.998571428571429,,0.6829428571428571,13.518571428571429,0.4370857142857143,45.32857142857143,
39.01509,-122.8616,CA,,8.029230769230768,,0.9927384615384616,13.81923076923077,0.6462769230769231,34.291282051282046,
39.0151527777778,-119.706513888889,NV,,,6.0112499999999995,336.4375,20.5,144.16863636363635,3.7,8.506666666666666
39.0152097989198,-115.820323163185,NV,,,255.0,568.0,,187.255,,8.0
39.01538,-122.8709,CA,,10.218163265306123,,0.31831020408163263,14.667142857142856,0.20546530612244898,9.562040816326531,
39.01538593,-123.1013431,CA,,,,,,,1.1,
39.0156683865855,-74.9068385365476,NJ,,,,166.0,16.7,,3.8,7.4
39.01588851,-106.6081822,CO,19.0,11.4,,,,,,
39.016335,-87.222297,IN,268.0,4.79625,,1978.9,23.2175,,,
39.016731,-122.730511,CA,,,,305.125,21.025000000000002,,4.075,8.1
39.016883,-122.283567,CA,340.0,,8.05,,,780.0,,
39.0185198088871,-119.712953928091,NV,,,46.85,342.0,20.75,154.28666666666666,,7.975
39.01854,-122.8941,CA,,5.671,,0.39947,14.580000000000002,0.25568,12.290000000000001,
39.01871,-122.81573,CA,,8.937000000000001,,0.31254499999999996,17.54435,0.2031,8.5305,
39.01873055555556,-110.1532,UT,,,243.0,709.0,,285.8633333333333,,8.3
39.01901,-106.60928,CO,14.5,10.4,,,,,,
39.01918,-106.60841,CO,0.0,9.275,,,,,,
39.01918888888889,-122.67415,CA,,,,328.0,13.9,,1.3,9.2
39.01929,-122.67514,CA,,10.166285714285713,,0.3033185714285714,20.86585714285714,0.19413,87.314,
39.0193,-122.2822,CA,255.0,0.56,41.85,3937.5,19.3,2529.5,192.4,
39.01939,-106.60922,CO,4.0,11.266666666666666,,,,,,
39.019413,-122.280166,CA,280.0,10.27,621.0,1816.4052631578945,12.765,1205.6667,10.316666666666666,
39.019896,-122.283339,CA,300.0,9.618695652173912,644.0,2722.886956521739,12.473260869565218,1753.6909166666667,-0.3755,
39.02013,-122.81353,CA,,6.989090909090908,,0.30502727272727276,18.69427272727273,0.19831818181818184,7.691818181818181,
39.020195,-86.90773,IN,103.475,7.938,,245.74,18.080000000000002,128.0,12.956,
39.02034,-106.60893,CO,0.0,10.625,,,,,,
39.02043,-106.60971,CO,0.0,11.25,,,,,,
39.020433,-122.288217,CA,260.0,9.197142857142856,354.025,3555.8964285714287,13.444392857142857,2475.26775,0.94856,
39.0212,-106.6097,CO,2.5,10.6,,,,,,
39.02125,-104.382561111111,CO,,,124.0,411.5,12.6,183.45666666666668,0.4,7.05
