system:index,lat,lon,mndwi,ndci,ndvi,.geo
367,39.8539,-80.3297,-0.42692168892096716,0.12581344902386118,0.32354175409148134,"{""type"":""Point"",""coordinates"":[-80.3297,39.8539]}"
368,33.09692,-85.79893,-0.41535776614310643,0.15643564356435644,0.5617283950617284,"{""type"":""Point"",""coordinates"":[-85.79893,33.09691999999999]}"
369,47.95993,-89.73235,-0.5735632183908046,0.30655737704918035,0.6113918236104732,"{""type"":""Point"",""coordinates"":[-89.73235,47.95993]}"
370,37.97831,-122.73561,-0.5177772545326113,0.43678646934460885,0.7976913730255164,"{""type"":""Point"",""coordinates"":[-122.73561,37.97831]}"
371,38.47516,-85.85511,-0.35456475583864117,0.22326454033771106,0.009569377990430622,"{""type"":""Point"",""coordinates"":[-85.85511,38.475159999999995]}"
372,45.92956,-95.38427,0.5286669011607457,-0.006536853532903735,-0.04139805825242721,"{""type"":""Point"",""coordinates"":[-95.38427,45.929559999999995]}"
373,42.39222,-83.29583,-0.48139995597622715,0.29764592067075135,0.6286445012787724,"{""type"":""Point"",""coordinates"":[-83.29583,42.39222]}"
374,39.72955,-84.91488,-0.5317073170731708,0.4379977246871445,0.7686182669789228,"{""type"":""Point"",""coordinates"":[-84.91488,39.72955]}"
375,30.72398,-88.05912,-0.19547511312217195,0.024143739472206625,0.0125,"{""type"":""Point"",""coordinates"":[-88.05912,30.723980000000008]}"
376,35.23712,-97.41261,-0.22007722007722008,0.04406779661016949,0.17302052785923755,"{""type"":""Point"",""coordinates"":[-97.41261,35.23712]}"
377,37.07319,-94.74072,-0.5124133303511519,0.2991875662310138,0.5485779294653015,"{""type"":""Point"",""coordinates"":[-94.74072,37.07318999999999]}"
378,42.77419,-72.0364,0.4922737306843267,-0.05215419501133787,-0.22427440633245382,"{""type"":""Point"",""coordinates"":[-72.0364,42.77418999999999]}"
379,46.77718,-93.15639,-0.29165258533288274,-0.01892744479495268,0.21171446003660768,"{""type"":""Point"",""coordinates"":[-93.15639,46.77718]}"
380,42.28286,-85.16761,-0.5238685678859268,0.29456869009584663,0.4938101788170564,"{""type"":""Point"",""coordinates"":[-85.16761,42.28285999999999]}"
381,42.48308,-71.26128,-0.659855591081373,0.38491846339060964,0.5891061963078047,"{""type"":""Point"",""coordinates"":[-71.26128,42.48308]}"
382,35.26562,-82.451,-0.5776019476567255,0.4475374732334047,0.7667269439421338,"{""type"":""Point"",""coordinates"":[-82.451,35.26562]}"
383,40.57144,-110.70268,0.6341463414634146,-0.037037037037037035,-0.11287758346581876,"{""type"":""Point"",""coordinates"":[-110.70268000000002,40.571439999999996]}"
384,39.61307,-119.3034,-0.4500696702275894,0.3404927353126974,0.2844413982179575,"{""type"":""Point"",""coordinates"":[-119.30340000000002,39.61307]}"
385,46.12014,-93.55061,-0.5157402410505486,0.16753678215472234,0.36055413780532264,"{""type"":""Point"",""coordinates"":[-93.55061,46.12014]}"
386,37.1812,-94.47372,-0.5533900062201949,0.42058298631766805,0.6141045958795562,"{""type"":""Point"",""coordinates"":[-94.47372,37.18119999999999]}"
387,41.19171,-74.31579,0.8403361344537815,-0.10714285714285714,-0.5897435897435898,"{""type"":""Point"",""coordinates"":[-74.31579,41.19170999999999]}"
388,25.52643,-80.30706,0.9133333333333333,-0.2127659574468085,-0.9404255319148936,"{""type"":""Point"",""coordinates"":[-80.30706,25.52643]}"
389,30.32595,-84.14791,-0.5927601809954751,0.45487894350696995,0.7540956478570247,"{""type"":""Point"",""coordinates"":[-84.14791,30.32595]}"
390,41.3361,-75.34,-0.5722522522522523,0.324880247957171,0.5838110126802154,"{""type"":""Point"",""coordinates"":[-75.34,41.3361]}"
391,33.32586,-86.94863,-0.5202503433215516,0.3200802480393945,0.570704744357439,"{""type"":""Point"",""coordinates"":[-86.94863,33.32586]}"
392,41.29929,-124.05118,-0.3580605055946954,0.1803666469544648,0.5602094240837696,"{""type"":""Point"",""coordinates"":[-124.05118,41.29929]}"
393,42.51393,-111.32649,-0.47901701323251417,0.42889137737961924,0.738863287250384,"{""type"":""Point"",""coordinates"":[-111.32649000000002,42.51393]}"
394,45.12074,-93.83403,0.48502994011976047,0.25365853658536586,-0.2803347280334728,"{""type"":""Point"",""coordinates"":[-93.83403,45.12073999999999]}"
395,35.33205,-79.40977,-0.015151515151515152,0.012145748987854251,-0.10407239819004525,"{""type"":""Point"",""coordinates"":[-79.40977,35.33205]}"
396,47.00313,-122.90304,-0.5051353874883286,0.38882921589688507,0.7783404752629529,"{""type"":""Point"",""coordinates"":[-122.90304,47.00313]}"
397,41.33259,-85.38535,-0.192090395480226,0.2843691148775895,0.24752475247524752,"{""type"":""Point"",""coordinates"":[-85.38535,41.332589999999996]}"
398,43.16199,-88.38418,-0.36666666666666664,0.15123634272570444,0.44594594594594594,"{""type"":""Point"",""coordinates"":[-88.38418,43.16199000000001]}"
399,34.43296,-112.42019,-0.496410822749862,0.27615780445969124,0.5247747747747747,"{""type"":""Point"",""coordinates"":[-112.42019,34.432959999999994]}"
400,40.45491,-123.20673,-0.6265060240963856,0.5640224859462836,0.8320096269554753,"{""type"":""Point"",""coordinates"":[-123.20673,40.45491]}"
401,44.22184,-96.80854,-0.5688010899182562,0.20655302191720168,0.47099630996309966,"{""type"":""Point"",""coordinates"":[-96.80854,44.22184]}"
402,43.33919,-70.99713,-0.3009327442317133,0.07887727924605614,0.2895069532237674,"{""type"":""Point"",""coordinates"":[-70.99713,43.339189999999995]}"
403,41.25439,-111.78966,0.6941649899396378,0.024630541871921183,-0.4721189591078067,"{""type"":""Point"",""coordinates"":[-111.78966000000001,41.25439]}"
404,26.94415,-82.05183,-0.012244897959183673,0.07611548556430446,-0.23508771929824562,"{""type"":""Point"",""coordinates"":[-82.05183,26.944149999999997]}"
405,29.86857,-98.18766,-0.4870967741935484,0.3485714285714286,0.5032679738562091,"{""type"":""Point"",""coordinates"":[-98.18766,29.868570000000002]}"
406,46.7512,-95.0986,0.15819209039548024,0.011764705882352941,-0.13513513513513514,"{""type"":""Point"",""coordinates"":[-95.0986,46.751200000000004]}"
407,41.55324,-70.58861,-0.3511884834281888,0.10762527233115468,0.3132126089872569,"{""type"":""Point"",""coordinates"":[-70.58861,41.55324]}"
408,42.89118,-87.83767,0.8127208480565371,-0.20754716981132076,-0.43820224719101125,"{""type"":""Point"",""coordinates"":[-87.83767,42.89118]}"
409,41.33835,-96.32448,-0.5094633969594339,0.18531845987765383,0.5679389312977099,"{""type"":""Point"",""coordinates"":[-96.32448000000001,41.33835]}"
410,40.27662,-74.2821,0.23645970937912814,0.001589825119236884,0.1289875173370319,"{""type"":""Point"",""coordinates"":[-74.2821,40.27662000000001]}"
411,41.14706,-74.70272,-0.48068498606133014,0.06735159817351598,0.4540594721015703,"{""type"":""Point"",""coordinates"":[-74.70272,41.147059999999996]}"
412,44.4142,-68.2501,0.382648401826484,0.03506311360448808,-0.3815261044176707,"{""type"":""Point"",""coordinates"":[-68.2501,44.41420000000001]}"
413,43.7548,-73.2726,0.5076142131979695,-0.01282051282051282,-0.046357615894039736,"{""type"":""Point"",""coordinates"":[-73.2726,43.7548]}"
414,39.55772,-85.16755,-0.5836081017428167,0.41903986981285596,0.5299539170506913,"{""type"":""Point"",""coordinates"":[-85.16755,39.55772]}"
415,37.9411,-111.6988,-0.396078431372549,0.2844759653270292,0.6347546259050684,"{""type"":""Point"",""coordinates"":[-111.6988,37.94109999999999]}"
416,41.33582,-72.59236,-0.5358764759309719,0.23040380047505937,0.6313993174061433,"{""type"":""Point"",""coordinates"":[-72.59236,41.33582]}"
417,27.94183,-82.45854,-0.26068965517241377,0.283072546230441,0.07011070110701106,"{""type"":""Point"",""coordinates"":[-82.45854,27.94183]}"
418,48.49228,-96.95503,-0.10221793635486982,-0.026587349763263324,0.0878101402373247,"{""type"":""Point"",""coordinates"":[-96.95503,48.49228]}"
419,42.94906,-72.09897,0.38073394495412843,0.006896551724137931,-0.031026252983293555,"{""type"":""Point"",""coordinates"":[-72.09897,42.94906]}"
420,46.13005,-115.94813,-0.26858736059479554,0.12104689203925845,0.2851441241685144,"{""type"":""Point"",""coordinates"":[-115.94812999999999,46.13005]}"
421,40.41833,-74.78722,-0.5175267770204479,0.2414553472987872,0.5567962207429675,"{""type"":""Point"",""coordinates"":[-74.78722,40.41833]}"
422,27.30934,-82.11332,-0.608887381275441,0.4308641975308642,0.7702466982307501,"{""type"":""Point"",""coordinates"":[-82.11332,27.309339999999995]}"
423,45.05542,-87.30291,0.43902439024390244,0.03225806451612903,-0.12781954887218044,"{""type"":""Point"",""coordinates"":[-87.30291,45.05542]}"
424,38.4871,-105.374,-0.36133333333333334,0.16597164303586323,0.38003719776813394,"{""type"":""Point"",""coordinates"":[-105.374,38.4871]}"
425,44.89859,-123.97375,-0.45084745762711864,0.48612099644128115,0.8701672361086136,"{""type"":""Point"",""coordinates"":[-123.97375,44.89859]}"
426,41.4324,-72.8321,-0.42558250118877794,0.24575645756457565,0.3644278606965174,"{""type"":""Point"",""coordinates"":[-72.83210000000001,41.4324]}"
427,39.99201,-74.97606,-0.5440016184503337,0.3358739837398374,0.7362526485722934,"{""type"":""Point"",""coordinates"":[-74.97606000000002,39.99201]}"
428,43.71357,-95.53252,-0.5514809590973202,0.28952569169960474,0.6083877995642701,"{""type"":""Point"",""coordinates"":[-95.53252000000002,43.713570000000004]}"
429,46.12526,-93.22154,-0.1152390780873753,-0.1061305207646671,0.10602024507192329,"{""type"":""Point"",""coordinates"":[-93.22154,46.12526]}"
430,37.3068,-107.47125,-0.4342835986671603,0.1018018018018018,0.39207317073170733,"{""type"":""Point"",""coordinates"":[-107.47125,37.30680000000001]}"
431,28.01661,-81.37168,0.3108108108108108,0.15555555555555556,0.0379746835443038,"{""type"":""Point"",""coordinates"":[-81.37168,28.01661]}"
432,47.35671,-97.99827,-0.5844998985595455,0.3808653260207191,0.3396165095872603,"{""type"":""Point"",""coordinates"":[-97.99827000000002,47.35671000000001]}"
433,41.38057,-87.42388,-0.06241331484049931,0.11210013908205842,0.34239802224969096,"{""type"":""Point"",""coordinates"":[-87.42388,41.38057]}"
434,27.86981,-82.31323,-0.663448275862069,0.4584323040380047,0.04201680672268908,"{""type"":""Point"",""coordinates"":[-82.31323,27.869809999999998]}"
435,28.0749,-80.88788,-0.47418586179507544,0.10900473933649289,0.2796934865900383,"{""type"":""Point"",""coordinates"":[-80.88788,28.0749]}"
436,40.3747,-79.3894,0.4644808743169399,0.01466275659824047,-0.3023255813953488,"{""type"":""Point"",""coordinates"":[-79.3894,40.374700000000004]}"
437,30.58134,-88.09226,-0.2109181141439206,0.1506434519303558,-0.10107948969578018,"{""type"":""Point"",""coordinates"":[-88.09226,30.58134]}"
438,27.04113,-81.74222,-0.5192127460168697,0.20777581418833627,0.5696063640104239,"{""type"":""Point"",""coordinates"":[-81.74222,27.04113]}"
439,37.90825,-107.70574,0.6393329101506146,0.06428403088738854,0.11797605979823325,"{""type"":""Point"",""coordinates"":[-107.70574000000002,37.90825]}"
440,39.22387,-106.19483,0.6726086264523317,0.036976453876285995,0.01782421634910879,"{""type"":""Point"",""coordinates"":[-106.19483000000001,39.22387]}"
441,28.64743,-81.26413,-0.42076228686058176,0.07909394727070182,0.3524804177545692,"{""type"":""Point"",""coordinates"":[-81.26413,28.647429999999996]}"
442,43.46569,-124.18956,-0.38628466930813776,0.20828942746750967,0.34689738226532296,"{""type"":""Point"",""coordinates"":[-124.18956,43.46569]}"
443,38.925,-89.03917,-0.4258487194758785,0.07955517536355859,0.3258145363408521,"{""type"":""Point"",""coordinates"":[-89.03917,38.925000000000004]}"
444,39.22347,-76.86304,0.31462333825701627,0.0926517571884984,-0.08812260536398467,"{""type"":""Point"",""coordinates"":[-76.86304,39.223470000000006]}"
445,41.49502,-72.26955,-0.568021051808814,0.2547825259350909,0.6280461735784524,"{""type"":""Point"",""coordinates"":[-72.26955,41.495020000000004]}"
446,46.75781,-95.06583,0.5095541401273885,-0.015873015873015872,-0.26108374384236455,"{""type"":""Point"",""coordinates"":[-95.06583,46.75781]}"
447,44.75048,-93.64277,-0.477797513321492,0.29862475442043224,0.6224219989423585,"{""type"":""Point"",""coordinates"":[-93.64277,44.75048]}"
448,43.0235,-87.894,-0.10985915492957747,-0.14974182444061962,-0.2167577413479053,"{""type"":""Point"",""coordinates"":[-87.894,43.02349999999999]}"
449,30.22216,-81.41472,-0.06097560975609756,-0.010752688172043012,-0.11242603550295859,"{""type"":""Point"",""coordinates"":[-81.41472,30.222160000000006]}"
450,46.98119,-94.21984,0.46981627296587924,-0.01910828025477707,-0.08108108108108109,"{""type"":""Point"",""coordinates"":[-94.21984,46.981190000000005]}"
451,38.96417,-94.42639,-0.6368989205103042,0.3665609424558224,0.6147699090658584,"{""type"":""Point"",""coordinates"":[-94.42639,38.96417]}"
452,47.32877,-123.12582,-0.39828693790149894,0.46866725507502205,0.8049254698639015,"{""type"":""Point"",""coordinates"":[-123.12582,47.32877]}"
453,29.76972,-82.6673,-0.6637201429377468,0.49672727272727274,0.7764857881136951,"{""type"":""Point"",""coordinates"":[-82.6673,29.76972]}"
454,35.4722,-91.3528,-0.5993820803295572,0.44534412955465585,0.7568766637089619,"{""type"":""Point"",""coordinates"":[-91.3528,35.47220000000001]}"
455,42.00316,-97.4264,-0.20722673893405602,0.16672492135616918,0.0342313145635001,"{""type"":""Point"",""coordinates"":[-97.4264,42.00316]}"
456,37.40381,-119.70392,-0.3258241434215958,-0.03332531016826767,0.2632071644771741,"{""type"":""Point"",""coordinates"":[-119.70391999999998,37.40381]}"
457,44.9665,-72.2256,0.768172888015717,0.05860805860805861,-0.005870841487279843,"{""type"":""Point"",""coordinates"":[-72.2256,44.9665]}"
458,41.1039,-76.6644,-0.27984898537045777,0.19824341279799249,0.19190641795763516,"{""type"":""Point"",""coordinates"":[-76.6644,41.1039]}"
459,36.94948,-120.11104,-0.609564542396615,0.3733175406482179,0.6257234726688103,"{""type"":""Point"",""coordinates"":[-120.11104,36.94948]}"
460,40.36944,-74.61611,-0.5487621905476369,0.3329571106094808,0.6333746898263027,"{""type"":""Point"",""coordinates"":[-74.61611,40.369440000000004]}"
461,44.8513,-89.1622,-0.5546440082039261,0.39702970297029705,0.6779481755684823,"{""type"":""Point"",""coordinates"":[-89.1622,44.85130000000001]}"
462,42.00891,-72.63322,-0.7279253409906676,0.3160621761658031,0.559536354056902,"{""type"":""Point"",""coordinates"":[-72.63322,42.00891]}"
463,28.41689,-81.53623,-0.15584415584415584,-0.09090909090909091,-0.8378378378378378,"{""type"":""Point"",""coordinates"":[-81.53623,28.416890000000006]}"
464,38.98681,-119.16806,-0.14950166112956811,-0.06543075245365322,0.14147627416520211,"{""type"":""Point"",""coordinates"":[-119.16806000000003,38.98681]}"
465,43.10317,-123.94502,-0.5971084337349397,0.6055090998524348,0.9062974646570862,"{""type"":""Point"",""coordinates"":[-123.94502,43.10317]}"
466,46.4135,-84.59958,-0.5831802408654827,0.47686832740213525,0.7953501322567172,"{""type"":""Point"",""coordinates"":[-84.59958000000002,46.413500000000006]}"
467,45.05873,-93.16515,0.2915129151291513,-0.043478260869565216,-0.35064935064935066,"{""type"":""Point"",""coordinates"":[-93.16515,45.05872999999999]}"
468,48.80082,-122.59547,-0.43291139240506327,0.3227680929741152,0.6985657183164825,"{""type"":""Point"",""coordinates"":[-122.59547,48.80082]}"
469,32.49752,-80.39905,0.2122587968217934,0.00944386149003148,0.22047894302229562,"{""type"":""Point"",""coordinates"":[-80.39905,32.49752]}"
470,40.50898,-86.84539,-0.5273596176821983,0.31812525922853585,0.7026049204052098,"{""type"":""Point"",""coordinates"":[-86.84539,40.50898]}"
471,28.06882,-80.62118,-0.3090332805071315,0.00911854103343465,0.3049040511727079,"{""type"":""Point"",""coordinates"":[-80.62118,28.068820000000002]}"
472,40.07628,-111.38264,-0.42000673627484003,0.1200724966017218,0.36598106431603006,"{""type"":""Point"",""coordinates"":[-111.38264000000001,40.07628]}"
473,44.1634,-72.009,0.30973451327433627,0.07216494845360824,0.0625,"{""type"":""Point"",""coordinates"":[-72.009,44.16340000000001]}"
474,41.4131,-73.2823,-0.5519421860885275,0.19703215169002472,0.6053484602917342,"{""type"":""Point"",""coordinates"":[-73.2823,41.4131]}"
475,40.02517,-85.32303,0.6288659793814433,-0.0530209617755857,-0.1356382978723404,"{""type"":""Point"",""coordinates"":[-85.32303,40.025169999999996]}"
476,40.28285,-82.88548,-0.5190947666195191,0.37248028045574055,0.7437365783822477,"{""type"":""Point"",""coordinates"":[-82.88548,40.28285]}"
477,26.85087,-82.06777,0.3890909090909091,-0.046052631578947366,-0.37662337662337664,"{""type"":""Point"",""coordinates"":[-82.06777,26.850869999999997]}"
478,39.65961,-106.82975,-0.4612794612794613,0.19090909090909092,0.49764816556914393,"{""type"":""Point"",""coordinates"":[-106.82975000000002,39.65961]}"
479,41.43775,-85.25177,-0.2736380713838447,0.45412490362374713,0.31988472622478387,"{""type"":""Point"",""coordinates"":[-85.25177,41.43775]}"
480,40.20817,-74.48293,-0.39961202715809896,0.10422163588390501,0.543119883368846,"{""type"":""Point"",""coordinates"":[-74.48293,40.20817]}"
481,42.94891,-70.78633,0.009978832778953735,0.07453913972749132,0.0525164113785558,"{""type"":""Point"",""coordinates"":[-70.78633,42.94890999999999]}"
482,45.13592,-93.44722,-0.48526928129104896,0.4465000654193379,0.7971225781699597,"{""type"":""Point"",""coordinates"":[-93.44722,45.13592]}"
483,41.05545,-124.13127,-0.06976744186046512,-0.033165724409243674,0.1584755114166879,"{""type"":""Point"",""coordinates"":[-124.13127,41.05545]}"
484,27.86698,-82.313,-0.3318077803203661,0.12030075187969924,-0.012987012987012988,"{""type"":""Point"",""coordinates"":[-82.313,27.866980000000005]}"
485,47.73832,-91.76989,-0.6074766355140186,0.3942857142857143,0.6057385759829969,"{""type"":""Point"",""coordinates"":[-91.76989,47.738319999999995]}"
486,43.64924,-112.91708,0.19990669465826919,-0.1933896437752479,0.01955104996379435,"{""type"":""Point"",""coordinates"":[-112.91708000000001,43.64924]}"
487,47.56028,-100.98209,-0.3413173652694611,0.13709146742706735,0.35306692978128595,"{""type"":""Point"",""coordinates"":[-100.98209000000001,47.560280000000006]}"
488,43.5912,-111.20147,-0.44624624624624626,0.43920145190562615,0.7507059298104074,"{""type"":""Point"",""coordinates"":[-111.20147,43.59120000000001]}"
489,30.52037,-84.25063,0.003970880211780278,0.29607609988109396,0.6508061344868266,"{""type"":""Point"",""coordinates"":[-84.25063,30.520370000000003]}"
490,29.51695,-82.2227,-0.2449877750611247,-0.019441069258809233,0.28075439348478354,"{""type"":""Point"",""coordinates"":[-82.2227,29.51695000000001]}"
491,26.0357,-80.26821,-0.6375661375661376,0.36363636363636365,0.6919883769198838,"{""type"":""Point"",""coordinates"":[-80.26821,26.0357]}"
492,39.5825,-106.763,0.2011577424023155,0.21586740931938594,0.12399453634845956,"{""type"":""Point"",""coordinates"":[-106.763,39.58250000000001]}"
493,28.35,-82.76667,0.7562568008705114,-0.18374558303886926,-0.47902869757174393,"{""type"":""Point"",""coordinates"":[-82.76667,28.35]}"
494,27.95424,-81.36927,-0.6362329259525521,0.3384615384615385,0.7056573384336622,"{""type"":""Point"",""coordinates"":[-81.36927,27.954240000000002]}"
495,45.08692,-94.20036,0.43664977327287274,-8.833922261484226E-4,-0.18220946915351505,"{""type"":""Point"",""coordinates"":[-94.20036,45.08692]}"
496,41.22806,-82.64235,-0.165051053379863,-0.01905829596412556,0.16240497581202487,"{""type"":""Point"",""coordinates"":[-82.64235,41.22806]}"
497,34.68508,-120.42775,-0.4914004914004914,0.15355805243445692,0.4783612233121754,"{""type"":""Point"",""coordinates"":[-120.42775,34.68508]}"
498,41.56047,-122.97052,-0.5013799448022079,0.017862942513803184,0.3035467526485491,"{""type"":""Point"",""coordinates"":[-122.97052000000001,41.56047]}"
499,38.74268,-87.40653,-0.4918598914652195,0.32734082397003744,0.40252827677977376,"{""type"":""Point"",""coordinates"":[-87.40653,38.74268000000001]}"
500,30.21079,-85.65496,0.3198992443324937,-0.12903225806451613,-0.2316715542521994,"{""type"":""Point"",""coordinates"":[-85.65496000000002,30.21079]}"
501,41.18068,-111.40046,-0.4927718416090509,0.2957983193277311,0.5113702623906705,"{""type"":""Point"",""coordinates"":[-111.40046000000001,41.18068000000001]}"
502,33.48458,-83.95797,0.11736461435604446,-0.09659899133583344,-0.01646156304938465,"{""type"":""Point"",""coordinates"":[-83.95797,33.48458]}"
503,45.85074,-122.8182,-0.48819202477739065,0.38001359619306596,0.7855126999059266,"{""type"":""Point"",""coordinates"":[-122.8182,45.85074]}"
504,44.98243,-74.6555,-0.1031578947368421,-0.06329113924050633,-0.06329113924050633,"{""type"":""Point"",""coordinates"":[-74.6555,44.98243]}"
505,36.17434,-86.82402,-0.3885741265344665,0.22160970231532526,0.5981787137165623,"{""type"":""Point"",""coordinates"":[-86.82402000000002,36.17434]}"
506,37.21038,-76.74719,0.896602658788774,0.0170316301703163,-0.4584837545126354,"{""type"":""Point"",""coordinates"":[-76.74719,37.21038]}"
507,41.565,-85.4381,-0.4406060606060606,0.21258426966292135,0.550654013849705,"{""type"":""Point"",""coordinates"":[-85.4381,41.56499999999999]}"
508,38.26796,-93.40856,0.8004434589800443,-0.0912621359223301,-0.5654596100278552,"{""type"":""Point"",""coordinates"":[-93.40856000000001,38.26796]}"
509,40.8839,-80.2336,-0.5783720476283428,0.2753259779338014,0.15472360339280491,"{""type"":""Point"",""coordinates"":[-80.2336,40.883900000000004]}"
510,42.08237,-113.9289,-0.3902880244136478,0.052963998917260696,0.18920067206118077,"{""type"":""Point"",""coordinates"":[-113.9289,42.08237]}"
511,35.06647,-106.56088,-0.33097176694512004,0.05845841327163979,0.09457919583265506,"{""type"":""Point"",""coordinates"":[-106.56088,35.06647]}"
512,44.2463,-123.3786,-0.4665359156656042,0.4345665378244064,0.7799111620576014,"{""type"":""Point"",""coordinates"":[-123.37859999999999,44.2463]}"
513,33.23603,-107.36067,-0.3734463276836158,0.11712353150587397,0.25748502994011974,"{""type"":""Point"",""coordinates"":[-107.36067,33.23602999999999]}"
514,27.98781,-82.65262,0.9002493765586035,-0.08143322475570032,-0.502262443438914,"{""type"":""Point"",""coordinates"":[-82.65262,27.98781]}"
515,41.2349,-73.21723,-0.5420760358821016,0.1938352104327208,0.532967032967033,"{""type"":""Point"",""coordinates"":[-73.21723,41.2349]}"
516,40.45769,-87.13106,-0.2912359550561798,0.013904982618771726,0.36039083051484405,"{""type"":""Point"",""coordinates"":[-87.13106,40.45769000000001]}"
517,46.68877,-94.09422,0.5714285714285714,0.1694915254237288,-0.4626865671641791,"{""type"":""Point"",""coordinates"":[-94.09422,46.68877]}"
518,35.6624,-83.38531,-0.5845088484226725,0.35053763440860214,0.7346687752591812,"{""type"":""Point"",""coordinates"":[-83.38531,35.662400000000005]}"
519,38.94587,-77.10698,-0.6127093173035638,0.506961506961507,0.8234086242299795,"{""type"":""Point"",""coordinates"":[-77.10698,38.94587]}"
520,46.04314,-118.4628,-0.5238334169593577,0.23867069486404835,0.594296228150874,"{""type"":""Point"",""coordinates"":[-118.46280000000002,46.04314]}"
521,40.31593,-87.02763,-0.5225893459204316,0.2549828178694158,0.4282700421940928,"{""type"":""Point"",""coordinates"":[-87.02763,40.31593000000001]}"
522,39.72714,-122.16992,-0.556224467856375,0.2049306625577812,0.6078431372549019,"{""type"":""Point"",""coordinates"":[-122.16992000000002,39.72714]}"
523,40.4225,-87.18284,-0.5434010512856939,0.28210571004033114,0.484215342382187,"{""type"":""Point"",""coordinates"":[-87.18284,40.4225]}"
524,44.20356,-89.72116,-0.5866141732283464,0.4559386973180077,0.7010526315789474,"{""type"":""Point"",""coordinates"":[-89.72116,44.20356]}"
525,42.62646,-77.26525,-0.5062124248496994,0.43071672354948803,0.7665827036104114,"{""type"":""Point"",""coordinates"":[-77.26525,42.62646]}"
526,30.54593,-95.29172,-0.5472972972972973,0.45297297297297295,0.790302527973477,"{""type"":""Point"",""coordinates"":[-95.29172,30.545929999999995]}"
527,37.58503,-90.58451,-0.3161922252831344,0.16142131979695432,0.2244131455399061,"{""type"":""Point"",""coordinates"":[-90.58451,37.58503]}"
528,24.52162,-81.56432,0.7007874015748031,-0.056818181818181816,-0.15527950310559005,"{""type"":""Point"",""coordinates"":[-81.56432,24.52162]}"
529,29.02468,-82.72071,-0.6467836257309941,0.5727002967359051,0.3348729792147806,"{""type"":""Point"",""coordinates"":[-82.72071,29.024679999999996]}"
530,34.07041,-82.64297,0.8725490196078431,-0.0196078431372549,-0.41818181818181815,"{""type"":""Point"",""coordinates"":[-82.64297000000002,34.07041]}"
531,27.78928,-82.64133,0.004464285714285714,0.11436950146627566,-0.17509727626459143,"{""type"":""Point"",""coordinates"":[-82.64133000000001,27.789280000000005]}"
532,35.32592,-96.12483,-0.17198827703223815,0.014084507042253521,0.14733178654292342,"{""type"":""Point"",""coordinates"":[-96.12483,35.32592]}"
533,37.91046,-87.27146,-0.31116389548693585,0.14167812929848694,0.4573913043478261,"{""type"":""Point"",""coordinates"":[-87.27146,37.91046]}"
534,41.4682,-72.3381,-0.4255757701248953,-0.019587359623922697,0.4116716271710055,"{""type"":""Point"",""coordinates"":[-72.3381,41.46820000000001]}"
535,29.97632,-83.78821,0.4911242603550296,0.1476510067114094,0.02681992337164751,"{""type"":""Point"",""coordinates"":[-83.78821,29.97632]}"
536,40.3775,-86.68368,-0.3555045871559633,0.07604671033893477,0.5101177891875567,"{""type"":""Point"",""coordinates"":[-86.68368,40.377500000000005]}"
537,47.95434,-102.08649,-0.34976132111985553,0.03873888982056012,0.3414522058823529,"{""type"":""Point"",""coordinates"":[-102.08649,47.95434]}"
538,35.21449,-106.58993,-0.3692391211177462,0.04369230769230772,0.17244133799301048,"{""type"":""Point"",""coordinates"":[-106.58993,35.21449]}"
539,41.3458,-72.9585,-0.6132190942472461,0.24276729559748428,0.5706134094151213,"{""type"":""Point"",""coordinates"":[-72.9585,41.3458]}"
540,25.59108,-80.33172,-0.6423477783872737,0.4876360039564787,0.8375666353088742,"{""type"":""Point"",""coordinates"":[-80.33172,25.59108]}"
541,30.46408,-91.18622,-0.5825350036845984,0.29319686935580974,0.6057094878253568,"{""type"":""Point"",""coordinates"":[-91.18622,30.464080000000003]}"
542,41.99423,-77.87028,-0.30507549572494086,0.0761714412613813,0.20761904761904762,"{""type"":""Point"",""coordinates"":[-77.87028,41.99423]}"
543,40.29736,-74.36164,-0.31966503032053134,0.20434711015972337,0.4168476949070722,"{""type"":""Point"",""coordinates"":[-74.36164000000001,40.29736]}"
544,37.76954,-89.81122,-0.5700649102710958,0.30596536241180244,0.6030814380044021,"{""type"":""Point"",""coordinates"":[-89.81122000000002,37.76953999999999]}"
545,39.38119,-75.31416,-0.445777677156441,0.1340941512125535,0.5485310524358498,"{""type"":""Point"",""coordinates"":[-75.31416,39.38119]}"
546,27.31177,-82.56508,0.9027027027027027,-0.2371392722710163,-0.7638640429338104,"{""type"":""Point"",""coordinates"":[-82.56508000000001,27.31177]}"
547,39.9281,-83.105,-0.5337423312883436,0.4116623150565709,0.6671590349581487,"{""type"":""Point"",""coordinates"":[-83.105,39.9281]}"
548,47.32696,-123.12506,-0.5230247212796898,0.506993006993007,0.7452574525745257,"{""type"":""Point"",""coordinates"":[-123.12506,47.32696000000001]}"
549,39.02018,-90.92147,-0.45524296675191817,0.41144781144781145,0.20904977375565612,"{""type"":""Point"",""coordinates"":[-90.92147,39.02018]}"
550,29.71198,-82.63545,-0.6844919786096256,0.49081007488087136,0.7773809523809524,"{""type"":""Point"",""coordinates"":[-82.63545,29.71198]}"
