avg_temp_max,avg_precip,soil_temp_surface,soil_temp_deep,soil_moisture_surface,soil_moisture_deep,lat,lon,elevation,dist_to_coast,ndci,ndvi,mndwi
29.2,0.09,25.6,23.1,0.052,0.102,40.29975,-110.60426,1896.0,976.9,0.2617046818727491,0.3762677484787018,-0.4422945595265194
32.4,0.81,25.4,23.5,0.099,0.133,39.62134,-105.01718,1620.0,1335.3,0.3612424037812289,0.1976251060220525,-0.5774916547448736
29.3,1.12,23.3,21.8,0.201,0.204,40.9933,-75.1375,101.0,101.1,0.6007556675062973,0.5303703703703704,-0.6298671552908841
13.6,4.38,6.8,10.2,0.191,0.192,56.24056,-130.88028,45.0,1124.8,0.1731301939058172,0.515520389531345,-0.1036220472440944
23.5,0.01,17.7,17.3,0.121,0.134,37.88861,-122.5672,53.0,11.5,0.3737373737373737,0.771371102916527,-0.5372670807453416
19.2,0.97,14.6,13.6,0.25,0.256,46.9141,-122.083,585.0,78.0,0.6157205240174672,0.9055793991416308,-0.5517241379310345
33.7,6.83,29.4,27.9,0.229,0.233,32.81483,-95.55264,121.0,346.7,0.0558659217877094,-0.1575342465753424,0.6234567901234568
28.0,5.64,24.2,22.8,0.301,0.304,38.87837,-86.65274,165.0,323.9,0.175521183591123,0.4382588774341351,-0.4898821436513231
33.0,2.07,27.7,26.5,0.214,0.215,33.6972,-93.0833,0.0,495.5,-0.0142566191446028,-0.360655737704918,0.616580310880829
29.4,7.28,25.2,23.9,0.293,0.298,37.9748,-87.2311,118.0,415.4,0.3830508474576271,0.4116379310344827,-0.5474506885001861
34.0,6.14,31.4,31.6,0.122,0.128,27.30825,-82.46042,9.0,280.5,0.0888888888888888,0.2343429742655431,-0.3077575243747351
31.3,4.08,25.9,24.6,0.269,0.272,36.46195,-93.75201,294.0,767.4,0.1192363695194952,0.1146527890713937,-0.2821270310192024
30.9,8.36,26.4,25.0,0.26,0.264,36.63582,-94.63009,240.0,774.5,0.4438305709023941,0.4460409660654234,-0.5869069815620468
34.6,5.36,29.8,29.4,0.165,0.167,27.87337,-82.31,11.0,276.3,0.0505050505050505,0.2878787878787879,-0.4137931034482758
28.3,2.38,22.7,21.6,0.118,0.123,41.23572,-73.22811,88.0,88.0,0.1754274857504749,0.5639651707970529,-0.4883504193849021
25.9,1.92,18.8,18.1,0.234,0.246,46.81622,-88.29783,189.0,170.5,0.4495652173913043,0.8512338425381903,-0.3984084880636604
33.3,5.69,28.6,27.5,0.235,0.24,32.05418,-95.4419,110.0,261.8,0.1313131313131313,-0.0530612244897959,0.0875
27.7,3.77,21.7,20.1,0.131,0.159,43.29759,-71.69369,139.0,68.0,0.2300469483568075,0.7117750439367311,-0.3700906344410876
34.7,6.02,29.3,28.9,0.18,0.184,27.55077,-81.79409,21.0,251.0,0.2393639879673399,0.5495036905064902,-0.4502587694077056
29.4,3.66,24.7,23.5,0.085,0.088,40.19037,-74.26469,32.0,60.9,0.270473328324568,0.670568278201866,-0.5924170616113744
31.7,0.02,26.4,24.9,0.035,0.097,46.20251,-118.99478,100.0,295.3,0.6136306690052619,0.5251000923929782,0.30402104472003
28.5,5.69,23.6,22.3,0.291,0.295,39.93966,-86.05935,233.0,234.8,0.4352256186317321,0.7970003487966516,-0.5042283298097252
27.4,3.63,22.6,21.2,0.281,0.284,41.59,-85.19388,279.0,200.3,0.0012771392081736,-0.1724137931034483,0.5492957746478874
31.4,3.73,26.7,25.8,0.274,0.279,36.8833,-76.1506,14.0,16.2,0.2083333333333333,-0.1949685534591195,0.3959731543624161
25.3,0.88,20.5,18.5,0.172,0.177,47.1675,-98.96861,458.0,685.3,0.1535818524402409,0.524885939444214,-0.342501515080882
33.6,6.13,29.2,28.7,0.138,0.135,28.46552,-82.36441,36.0,213.9,0.0769230769230769,-0.0105263157894736,-0.3931034482758621
30.4,0.72,25.6,23.5,0.11,0.15,39.53582,-103.91329,1622.0,1341.3,0.0714285714285714,0.2082685041120248,-0.4672083575159605
28.6,8.53,24.2,22.9,0.298,0.302,39.78047,-86.25972,218.0,241.5,0.1951219512195122,0.5567370924863579,-0.4116598324121946
34.1,4.29,29.9,29.4,0.143,0.143,27.24921,-82.38609,8.0,270.7,0.2195530726256983,0.617836137327315,-0.5136096779932396
29.4,2.56,24.9,23.0,0.162,0.171,42.76569,-97.17632,354.0,796.8,-0.096728307254623,0.1956181533646322,-0.2160213618157543
29.8,0.0,22.5,20.3,0.054,0.109,46.67991,-120.46095,381.0,172.7,0.1693766937669376,0.4285714285714285,-0.4026322857910287
27.2,4.31,22.7,21.2,0.264,0.268,40.82912,-82.31034,356.0,357.1,0.3966571545046881,0.7112758486149044,-0.5733463509885282
33.5,2.43,29.7,28.2,0.088,0.143,33.84333,-103.31556,1295.0,877.5,0.1297656523259881,0.3067706882139872,-0.5455180442374854
31.1,5.91,25.5,24.3,0.284,0.287,36.78673,-93.06157,279.0,720.6,0.3554083885209713,0.6517175572519084,-0.5950433705080546
27.5,3.02,20.9,19.4,0.089,0.092,44.18212,-70.42091,115.0,126.4,0.3047445255474452,0.7069230769230769,-0.4801819363222872
29.4,2.91,24.4,23.0,0.273,0.274,39.11838,-84.82178,142.0,371.1,0.0449438202247191,-0.2336719883889695,0.7056396148555708
21.8,0.9,15.7,14.4,0.12,0.15,47.8609,-116.00258,1034.0,471.8,0.4965229485396384,0.8515176374077112,-0.4247104247104247
20.8,0.39,17.8,15.8,0.094,0.119,44.04514,-113.45427,2187.0,790.6,0.1273987993964881,0.3451232569919627,-0.4755834152887435
28.4,0.22,24.0,21.8,0.054,0.108,45.46767,-118.86125,534.0,354.1,0.210762331838565,0.6104039845047039,-0.4104234527687296
27.9,5.98,23.0,21.3,0.174,0.178,40.7067,-77.5344,208.0,206.0,0.2737987307343608,0.6671514647828797,-0.5247425270032655
27.0,0.19,21.0,19.2,0.03,0.042,45.75206,-121.52702,50.0,205.0,0.489763779527559,0.7850746268656716,-0.6299357208448118
22.9,0.17,16.4,15.1,0.169,0.184,40.06278,-105.5125,2776.0,1318.2,0.3703703703703703,0.7096936212958312,-0.4988814317673378
32.4,1.11,30.2,29.9,0.176,0.179,25.95145,-80.10287,0.0,19.4,-0.5918367346938775,-0.5,0.7566539923954373
27.9,5.96,23.6,22.4,0.297,0.301,39.82825,-87.24861,188.0,210.2,0.205420054200542,0.571970802919708,-0.4216456128371458
33.7,4.54,31.8,30.0,0.297,0.304,26.74444,-80.76917,3.0,119.4,0.0545454545454545,-0.0853889943074003,0.4339622641509434
34.3,4.2,29.3,27.5,0.083,0.12,34.24728,-103.12186,1237.0,886.2,0.0658265826582658,0.3767814251401121,-0.582239268328662
34.4,5.89,29.8,29.4,0.165,0.167,27.85731,-82.26931,13.0,277.2,-0.0404371584699453,0.0240187463386057,0.0104585679806918
34.5,0.13,28.6,27.1,0.071,0.136,38.27167,-104.71803,1450.0,1281.7,0.0903078097176291,0.3741687084354217,-0.3907335907335907
33.6,6.88,29.4,28.4,0.116,0.119,33.94365,-81.07902,53.0,167.8,0.0087232355273592,0.1784423266513309,-0.2438282042610754
30.2,5.44,25.3,24.0,0.272,0.275,37.87687,-93.71925,241.0,673.6,0.2109704641350211,0.5005008347245409,-0.4951907131011608
23.1,0.69,15.0,13.4,0.195,0.208,43.60117,-110.74264,1956.0,1001.7,0.0811446491571932,0.2827417380660955,-0.4948285247686445
30.5,5.42,26.1,24.8,0.24,0.24,36.0506,-94.1189,359.0,716.2,0.2667001506780512,0.4687045123726346,-0.4977443609022556
32.5,0.15,26.8,24.5,0.045,0.097,39.53139,-110.73444,1642.0,911.7,0.1283507899875732,0.2939315501869428,-0.3200314218381775
33.7,2.8,29.6,28.9,0.16,0.175,32.36529,-80.6779,0.0,87.5,-0.0242587601078167,-0.5261044176706827,0.8319604612850082
24.3,4.81,20.0,18.0,0.215,0.217,46.99116,-94.06828,396.0,329.3,0.108485499462943,-0.1673699015471167,0.487674169346195
31.6,5.02,31.3,31.2,0.178,0.181,26.25208,-80.0802,0.0,51.7,-0.0102432778489116,-0.0313725490196078,0.265195857721747
30.7,0.0,23.9,21.7,0.05,0.101,39.11885,-119.75185,1442.0,280.6,-0.0250405332372545,0.2132734185966125,-0.3039107268523173
32.0,6.47,26.1,24.6,0.193,0.201,36.9153,-78.7406,95.0,217.5,0.0572033898305084,0.0404312668463611,-0.1284916201117318
28.3,0.46,23.0,21.2,0.156,0.179,42.69394,-103.56936,1259.0,1213.4,0.1773700305810397,0.5194998511461745,-0.3693322341302555
33.8,5.89,30.7,30.3,0.164,0.167,26.8858,-82.00587,5.0,216.7,-0.0451127819548872,0.1080213903743315,-0.0621737066919791
29.3,0.01,22.3,20.1,0.054,0.109,46.67174,-120.44865,417.0,174.0,0.0701317194731221,0.077683615819209,-0.2850241545893719
27.3,2.29,22.4,21.3,0.128,0.131,45.14861,-93.45917,267.0,409.5,0.4003271460066852,0.7771876279942395,-0.5667960270999144
24.4,0.84,17.6,17.7,0.094,0.157,47.3901,-123.02,10.0,58.9,0.2604828462515883,0.6741321388577828,-0.328397212543554
25.9,5.69,21.8,20.0,0.216,0.218,45.15358,-94.86005,381.0,486.9,0.1832335329341317,0.5323428571428571,-0.5056179775280899
28.1,3.72,23.3,22.2,0.288,0.294,41.32781,-89.00814,139.0,124.3,0.0806878306878306,-0.2567811934900542,0.5463371579876434
27.0,1.45,26.7,25.8,0.274,0.279,36.99542,-76.16772,0.0,24.7,-0.0980392156862745,-0.423728813559322,0.8485639686684073
32.1,1.77,28.1,26.7,0.186,0.186,35.21551,-93.94031,158.0,628.4,0.2487184744720114,0.4983570646221248,-0.4731523507750279
32.1,5.07,27.9,26.4,0.261,0.265,35.87167,-95.23306,170.0,686.4,0.0,-0.4624277456647399,0.673469387755102
24.6,3.99,21.9,20.2,0.313,0.323,43.14313,-87.9261,199.0,162.7,-0.2715700141442715,0.0501848917062863,0.0953846153846153
31.4,0.03,23.9,21.8,0.092,0.131,39.56528,-107.41722,1728.0,1148.6,0.1341969177205468,0.3180557936019841,-0.3323791023412739
34.9,0.04,31.4,29.2,0.039,0.083,37.26748,-113.37078,1235.0,574.7,0.0125354561259035,0.1472049128510792,-0.282436308419099
29.5,7.92,24.0,22.9,0.287,0.291,36.35324,-84.6908,379.0,590.2,0.0970099667774086,0.3346389228886169,-0.4598223954949101
26.6,4.08,22.5,20.9,0.184,0.19,43.64609,-94.83029,401.0,608.0,0.0340632603406326,0.2348217153870864,-0.3088470137336314
34.0,9.36,30.4,30.0,0.176,0.18,28.0512,-82.50559,20.0,262.0,0.3298585256887565,0.6934604904632152,-0.4947468958930276
27.7,0.03,20.2,18.6,0.096,0.114,43.11721,-123.44036,159.0,93.2,0.5047528517110266,0.8560176868868316,-0.5174302788844621
31.8,0.91,25.3,23.3,0.088,0.134,39.822,-105.126,1658.0,1336.3,0.2037617554858934,0.4686192468619247,-0.4650808173223544
26.1,2.55,20.8,19.2,0.258,0.258,45.69172,-93.0573,273.0,343.5,0.266321243523316,-0.1132075471698113,0.7645107794361525
24.6,1.07,19.1,17.1,0.175,0.177,46.249,-90.02556,490.0,183.8,0.3022556390977444,0.1310861423220973,-0.3478260869565217
23.4,0.55,16.2,15.1,0.18,0.208,43.22185,-122.73421,801.0,151.0,0.6373134328358209,0.8058330003995205,-0.4868766404199475
27.3,1.28,21.6,21.6,0.146,0.203,43.68158,-71.45361,157.0,78.6,0.2474297464016449,-0.0232991612301957,-0.2345854004252303
29.1,4.01,25.5,24.3,0.266,0.273,40.83658,-74.18019,57.0,21.5,0.3136645962732919,0.6537406972189581,-0.5824701195219123
32.0,3.01,31.4,31.3,0.174,0.177,25.87169,-80.16863,8.0,8.6,-0.0655363547440495,0.2090997095837367,-0.0670037926675094
28.0,5.51,23.3,21.7,0.109,0.114,41.4497,-73.34134,100.0,100.0,0.2359550561797752,0.5113322277501382,-0.6320754716981132
29.9,8.3,25.1,23.8,0.287,0.29,37.70792,-93.00501,305.0,640.7,0.1184834123222748,0.3357142857142857,-0.4330121230960522
25.9,4.73,21.2,20.1,0.143,0.146,45.76383,-94.20511,315.0,404.5,0.2758132956152758,0.5133079847908745,-0.5284469502819067
31.9,2.76,28.1,26.6,0.24,0.242,35.0219,-91.5089,54.0,571.4,-0.0271493212669683,-0.4692556634304207,0.7489878542510121
31.1,4.95,26.4,25.1,0.226,0.226,35.95632,-93.24351,287.0,724.2,0.3213102686786897,0.6349960411718132,-0.6749951578539609
34.3,11.38,30.8,30.3,0.164,0.167,26.98648,-81.99336,0.0,222.1,0.063063063063063,-0.2128279883381924,-0.0205278592375366
34.1,3.02,28.5,27.3,0.152,0.16,34.7013,-78.62838,22.0,87.0,0.033009708737864,-0.2607594936708861,0.4661921708185053
26.4,0.62,21.8,19.4,0.094,0.127,42.04699,-114.40872,1734.0,832.0,0.1321884171679307,0.4484541794407712,-0.4859432330985619
26.7,0.14,24.7,22.1,0.044,0.09,39.31754,-111.18945,2259.0,866.6,0.0789931562463751,0.0825051999075572,-0.3476652334766523
28.9,5.29,25.1,23.8,0.299,0.303,38.89309,-92.44546,174.0,515.9,0.2315124489037532,0.5172735760971056,-0.5143871678706992
30.9,0.0,23.8,21.6,0.047,0.096,39.04213,-119.74323,1431.0,277.0,0.0983810709838107,0.2468532195984603,-0.4743207563239928
34.8,10.52,29.5,28.4,0.154,0.154,30.0824,-81.80976,7.0,26.4,0.1278848764594081,0.0377471539844218,-0.192942515651679
32.8,7.94,30.2,29.9,0.176,0.179,26.02592,-80.16336,11.0,25.4,0.1174533479692645,0.2596685082872928,-0.400286944045911
26.9,2.62,22.6,21.2,0.291,0.292,41.6593,-85.9324,233.0,138.6,0.3260412284392091,0.649376231122784,-0.5152952335783733
21.9,0.44,14.9,13.6,0.155,0.203,46.01248,-115.7041,1383.0,531.9,0.4270116463737427,0.7790479592748056,-0.3800494641384996
25.3,1.58,23.3,21.5,0.213,0.216,42.58111,-70.73472,3.0,29.6,0.1726002703920685,0.4568047337278106,-0.4946790250600755
26.3,2.08,21.7,20.1,0.279,0.283,42.7842,-85.1999,252.0,223.3,0.1703835860838537,0.4899917740608719,-0.4097616345062429
27.8,6.2,22.8,21.8,0.284,0.285,35.7612,-83.21058,649.0,448.2,0.3806306306306306,0.7558810474922326,-0.6214253290966864
32.3,6.88,30.2,29.8,0.166,0.167,26.69426,-82.03898,3.0,208.6,-0.0902242766649546,0.0262996941896024,0.0269065981148243
32.6,12.86,29.7,28.0,0.274,0.278,30.35771,-95.5655,62.0,74.8,0.0932754880694143,-0.2666666666666666,0.4343434343434343
27.7,4.45,25.8,23.8,0.299,0.304,41.4975,-82.84167,172.0,278.6,0.0825420014609203,-0.3096976016684046,0.90702947845805
28.4,2.42,22.8,21.8,0.128,0.133,41.19597,-73.43747,70.0,72.6,0.0082644628099173,0.1300639658848614,-0.2373572593800978
25.5,0.99,20.7,19.6,0.146,0.147,47.93728,-97.59395,325.0,573.1,0.0770833333333333,-0.4644628099173554,0.3372781065088757
22.7,0.59,14.8,13.6,0.138,0.189,46.0934,-115.70578,1233.0,528.5,0.3351111111111111,0.766541822721598,-0.2259774685222001
28.5,1.88,22.7,20.7,0.142,0.159,45.72817,-100.59584,531.0,848.2,0.2319222199716427,0.4795498215756245,-0.4636961051450552
31.8,2.75,25.6,24.2,0.186,0.187,37.85,-77.4281,20.0,122.6,0.2171189979123173,0.4246995653285605,-0.5026567481402763
26.0,0.99,20.9,19.0,0.162,0.166,46.94401,-100.94524,500.0,837.0,0.2078583555663352,0.5133363135151244,-0.5138492529796878
26.0,3.15,22.0,20.1,0.222,0.224,45.32549,-95.09097,362.0,488.9,0.2567261951181471,-0.1340509074933413,0.0519337016574585
31.0,4.64,27.1,25.8,0.319,0.32,32.16799,-87.11358,28.0,196.8,-0.0213723284589426,-0.2576177285318559,0.5544430538172715
32.2,0.0,25.2,23.7,0.064,0.114,36.47344,-121.15466,295.0,189.7,0.5654533122315171,0.8490773458971339,-0.5215038450583879
27.7,5.25,23.1,21.9,0.313,0.316,41.69639,-87.94167,177.0,28.4,0.0310965630114566,-0.1297709923664122,0.0415512465373961
23.6,0.5,19.7,18.4,0.1,0.169,47.7077,-122.2148,13.0,13.6,0.3737373737373737,0.7502517623363545,-0.534551231135822
25.5,0.07,16.9,15.5,0.087,0.127,39.62503,-106.06645,2689.0,1254.2,0.3007058823529411,0.2551378446115288,-0.0643835616438356
29.1,4.79,24.3,22.6,0.187,0.192,39.78935,-77.27328,140.0,101.6,0.4211550940947436,0.6669156086631814,-0.5655146221040638
22.4,2.67,20.1,17.1,0.29,0.294,46.76902,-92.08982,179.0,207.5,0.0440852314474651,0.052784856206771,-0.085222121486854
30.2,7.03,25.0,23.7,0.292,0.295,38.54925,-91.00458,159.0,454.4,0.2114894602733379,0.5424116144643097,-0.4279512439472366
24.4,4.18,18.3,16.7,0.176,0.179,46.27633,-89.1759,481.0,188.7,0.5736677115987461,0.8197879858657244,-0.6449589966232513
34.1,3.76,28.7,28.3,0.183,0.186,28.00821,-80.79396,7.0,252.5,0.5366906474820143,0.8584615384615385,-0.4922118380062305
20.5,0.84,16.0,15.1,0.191,0.207,48.9027,-121.8373,414.0,148.8,0.4736371760500447,0.8370452344722645,-0.4925742574257425
31.5,2.38,29.1,28.4,0.175,0.179,30.38293,-86.88128,0.0,30.6,-0.1130434782608695,-0.3195876288659793,0.5306122448979592
33.1,11.36,31.2,30.7,0.142,0.146,26.91495,-82.33702,0.0,246.4,-0.06656346749226,-0.3738783649052841,0.7558746736292428
29.1,5.99,24.3,22.9,0.088,0.097,42.78096,-99.33587,545.0,930.5,0.0408457472369053,-0.2518030730636563,0.7074652777777778
23.9,0.34,15.7,14.4,0.137,0.162,45.78473,-115.48408,1318.0,557.4,0.4729729729729729,0.7303191489361702,-0.4517766497461929
27.4,2.69,22.6,21.1,0.281,0.284,41.59221,-85.21385,281.0,198.6,0.1737876802096985,0.4256559766763848,-0.4509298471736328
33.2,0.08,26.3,23.7,0.044,0.096,39.5378,-107.7849,1637.0,1119.7,0.1369845845344028,0.3919646799116998,-0.3948197494047761
31.4,0.0,22.0,19.6,0.058,0.088,40.51072,-123.08296,813.0,280.4,0.238244514106583,0.7213302752293578,-0.5342386593470095
29.4,4.58,26.3,24.8,0.204,0.208,39.43511,-76.24205,0.0,88.4,0.0274693161893629,-0.4258783204798629,0.7254901960784313
28.8,5.93,24.6,23.3,0.302,0.305,38.93984,-85.7772,176.0,343.6,0.2966010733452593,0.57510265830992,-0.48865423500337
34.4,3.98,29.3,28.8,0.296,0.302,26.15942,-80.78771,7.0,71.1,0.7396963123644251,0.7101449275362319,-0.8238453276047261
28.8,1.68,23.0,21.0,0.179,0.184,42.21,-71.35,49.0,35.7,0.5649963451488669,0.6840730739487062,-0.6520769917676429
29.4,0.03,24.9,22.3,0.054,0.095,37.57444,-108.5799,2067.0,952.3,0.2252712188895979,0.5678946431749422,-0.3186394557823129
26.4,3.59,22.5,20.9,0.171,0.178,43.78743,-95.60795,462.0,635.7,0.2545188080117245,0.6133772485431974,-0.5719396484678799
26.4,3.54,21.6,20.0,0.298,0.301,43.31381,-78.71542,90.0,41.8,0.289198606271777,0.5185434929197572,-0.485173501577287
28.0,0.6,23.2,21.9,0.131,0.193,45.30855,-114.5332,1115.0,646.9,0.2361034672537149,0.6048961001992599,-0.4382801664355062
33.5,1.5,28.9,26.7,0.195,0.198,35.79494,-79.00758,68.0,204.0,0.0780141843971631,-0.4016172506738544,0.7993920972644377
25.9,3.13,21.3,21.1,0.138,0.143,41.55552,-70.58781,4.0,99.9,0.1192833569071192,0.4816870144284129,-0.3890152746181345
28.8,5.93,24.7,23.4,0.301,0.304,38.93373,-85.79898,170.0,343.4,0.4065206316861946,0.3214909726266744,-0.6307377049180328
27.6,8.27,23.9,22.7,0.328,0.331,41.89289,-87.82734,195.0,28.6,0.3551515151515151,0.3777777777777777,-0.3211382113821138
31.2,11.01,28.6,27.6,0.273,0.275,30.52126,-94.34352,42.0,136.6,0.3649289099526066,0.6390086206896551,-0.6404019037546271
25.8,4.73,20.0,18.8,0.143,0.144,44.04179,-85.7026,298.0,213.2,0.4387683694891532,0.659736953754773,-0.5505241090146751
26.1,1.75,20.8,19.4,0.096,0.1,42.81784,-72.00317,295.0,94.3,0.56539035305818,0.6770140428677014,-0.6317079814764369
32.2,0.02,23.4,21.3,0.129,0.164,40.96541,-111.91717,1287.0,957.0,0.0027173913043478,0.1692133559705715,-0.2794963044073364
34.5,5.96,29.2,28.4,0.183,0.186,31.15086,-81.47844,2.0,97.0,0.1653846153846153,0.5183129855715871,-0.3994033808418959
28.3,1.95,23.8,22.1,0.169,0.178,40.9744,-76.8,153.0,231.3,0.1227902532250358,0.3507779349363508,-0.3352622061482821
26.3,2.28,21.6,20.5,0.135,0.138,45.35323,-92.96849,267.0,367.5,0.0882070949185043,0.2440381558028616,-0.2846598843008179
26.9,6.32,22.2,20.7,0.266,0.272,44.5434,-92.8041,229.0,434.9,0.2866026003391747,0.5994922246905744,-0.5446516192345436
30.3,2.19,25.2,23.9,0.237,0.237,37.56206,-90.29586,222.0,514.7,0.2541815190567589,0.5107913669064749,-0.4849144268658471
23.8,1.88,18.9,17.2,0.117,0.118,46.06905,-89.3453,510.0,207.9,0.0817120622568093,-0.2665474060822898,0.4394618834080717
31.5,0.4,25.1,23.1,0.074,0.105,35.44806,-105.58,1931.0,1112.2,0.0288220551378446,0.2159838138593829,-0.3951675759937646
32.6,9.44,29.4,29.1,0.176,0.178,26.91136,-80.17601,11.0,123.6,0.2776280323450135,0.4572901325478645,-0.4592484138604197
28.5,2.1,22.2,23.1,0.157,0.163,41.15971,-73.45277,59.0,68.7,0.1823329558323896,0.4575507137490608,-0.5250158328055732
22.3,0.0,22.5,22.4,0.079,0.12,34.41536,-119.68356,4.0,135.4,0.1222527472527472,0.4416775884665793,-0.3417179555793417
32.5,9.15,29.3,28.8,0.26,0.265,28.6358,-80.80201,0.0,204.5,0.0037174721189591,-0.348993288590604,0.7643312101910829
31.4,3.76,26.3,25.2,0.285,0.287,33.81044,-84.24797,300.0,419.4,0.2173240525908739,0.5960079840319361,-0.4600669536107126
26.9,4.77,21.9,20.4,0.224,0.226,40.87641,-74.74188,283.0,65.5,0.0706679574056147,-0.5815485996705108,0.828505214368482
27.2,7.15,25.2,23.2,0.277,0.279,42.57084,-82.79604,177.0,159.8,0.0184738955823293,-0.447867298578199,0.3251533742331288
23.4,0.38,18.2,16.7,0.132,0.132,47.96257,-89.65391,179.0,19.6,-0.3294117647058823,-0.5915492957746479,0.8341968911917098
28.3,1.8,22.2,20.4,0.175,0.18,41.7908,-76.4622,221.0,235.3,0.064516129032258,0.392483056069008,-0.2907089047711029
33.2,5.89,31.1,30.6,0.157,0.16,26.91942,-82.09915,0.0,226.5,0.0106157112526539,-0.4654088050314465,0.329700272479564
25.5,2.39,21.2,19.2,0.246,0.248,45.52416,-92.38723,346.0,325.2,0.0857142857142857,-0.2584269662921348,0.6381909547738693
25.1,2.37,20.3,18.2,0.119,0.12,45.84,-89.76223,481.0,229.3,0.0379746835443038,-0.0604651162790697,0.6531365313653137
29.4,2.71,25.2,23.9,0.288,0.292,39.03284,-93.36754,218.0,571.4,0.1339869281045751,-0.3965744400527009,0.6209964412811388
30.9,4.38,26.3,24.6,0.292,0.294,33.26406,-85.61267,242.0,352.0,-0.0842824601366742,-0.5555555555555556,0.7891891891891892
29.4,3.36,25.5,24.1,0.197,0.199,39.45078,-76.27457,12.0,87.5,0.0336435218324982,0.0721649484536082,-0.0561106840891621
23.8,0.51,17.1,15.6,0.118,0.154,48.39274,-116.75954,805.0,421.5,0.4906666666666666,0.8420835055808186,-0.4106433677521843
26.1,2.17,20.6,19.8,0.142,0.159,43.62959,-70.24921,8.0,79.0,0.314646110721794,0.7253580454928391,-0.5127342623738588
32.9,6.26,29.3,28.4,0.279,0.283,30.0075,-95.38167,44.0,34.2,0.3254000820681165,0.6396317404647085,-0.5126737530662305
35.6,2.84,29.9,29.1,0.176,0.178,28.53365,-81.64641,29.0,196.5,0.0947368421052631,0.0802139037433155,0.0769230769230769
17.2,1.11,15.4,15.2,0.265,0.274,45.5947,-123.94897,2.0,68.3,-0.0005473453749315818,0.2895452778857365,-0.3373329697300245
33.7,6.08,31.3,30.8,0.141,0.143,27.43745,-82.55026,9.0,296.2,0.3476425052779732,0.7640921236798575,-0.4867608120035304
27.8,3.11,24.0,22.3,0.286,0.29,41.35611,-83.10389,174.0,294.1,0.0685557586837294,-0.2510742786985881,0.7109034267912773
33.3,1.43,27.6,26.3,0.221,0.225,36.05949,-78.83224,85.0,223.5,0.4340505144995322,0.6554669703872438,-0.6192584394023243
33.7,2.02,28.4,26.8,0.184,0.184,34.92735,-78.46568,25.0,96.0,0.2343670564311133,0.6749406432117419,-0.4843701640359022
29.4,0.01,22.4,20.1,0.054,0.109,46.67573,-120.45214,398.0,173.5,0.0222517436067751,0.065989847715736,-0.1963882618510158
28.1,0.02,20.1,18.1,0.086,0.13,42.78861,-113.61278,1302.0,864.9,0.1688888888888889,0.6164102564102564,-0.211659489897317
26.1,3.98,21.3,21.1,0.138,0.143,41.62761,-70.52031,8.0,94.6,-0.1791044776119403,-0.2589641434262948,0.5490605427974948
34.6,5.36,29.9,29.4,0.165,0.167,27.8761,-82.3119,7.0,276.0,0.3937947494033413,0.6139817629179332,-0.5423728813559322
29.3,0.04,27.7,26.9,0.085,0.223,41.07725,-112.21688,1284.0,951.8,0.0227452755459997,0.1155264235968865,-0.1375157701571281
30.2,0.98,31.2,30.8,0.162,0.164,26.55646,-82.17361,0.0,214.2,-0.110091743119266,-0.5232100708103855,0.8249611600207146
26.5,1.58,20.7,19.3,0.213,0.222,43.67774,-86.06702,249.0,248.6,0.1464519375943633,0.4421052631578947,-0.476083467094703
28.3,0.0,21.6,20.1,0.1,0.119,39.40078,-123.30357,446.0,191.2,0.4734973370530053,0.7093658126837463,-0.6973850315599639
34.0,5.36,31.4,30.9,0.141,0.143,27.428,-82.4825,7.0,290.3,0.5789473684210527,0.7206595538312318,-0.5438407746100054
29.3,0.13,22.2,20.3,0.091,0.112,37.13862,-104.88535,2159.0,1206.7,0.0927133541253189,0.1280653950953678,-0.3589494163424124
30.2,0.18,21.9,19.2,0.06,0.105,42.01298,-111.92134,1354.0,1015.7,0.145225667792447,0.4996405463695183,-0.3946311562037624
26.4,3.21,21.9,20.5,0.296,0.298,41.89671,-86.09766,245.0,126.4,0.4519600307455803,0.7448559670781894,-0.5922887612797375
30.0,0.16,21.3,19.4,0.037,0.097,39.64268,-106.82984,2012.0,1196.9,0.2345679012345679,0.5357047338860658,-0.3699241410084783
25.7,4.23,21.8,20.1,0.313,0.323,43.2337,-87.98552,205.0,173.4,0.3667466986794718,0.6789898067853339,-0.5413084112149533
29.2,0.79,22.6,20.6,0.17,0.173,42.3,-71.21,33.0,20.5,0.2811515969410706,0.6455976935018851,-0.6649800266311584
32.1,0.37,25.1,23.0,0.104,0.138,40.35135,-104.77506,1430.0,1388.6,0.0102747408880845,0.1555737035524703,-0.2984880083420229
29.2,3.23,25.5,24.3,0.275,0.278,39.17473,-94.39606,224.0,639.8,0.157935735150925,0.449171974522293,-0.5556137822612341
28.5,2.62,22.9,21.5,0.276,0.28,39.97507,-80.04144,244.0,287.2,0.2367149758454106,0.6028154851684263,-0.4795678722404884
25.7,0.48,18.8,17.6,0.147,0.178,44.73039,-123.16255,53.0,179.0,0.4992503748125937,0.4900763358778626,-0.52994555353902
30.9,0.07,25.4,23.2,0.05,0.108,46.84822,-119.57947,164.0,221.8,0.3661224080937594,0.7198636504493338,-0.4671021035443281
26.8,2.16,22.0,20.9,0.139,0.143,45.0937,-93.2454,264.0,403.6,0.3107202680067001,0.6485909479077712,-0.5866515286675857
